reg;jour;P_f;P_h;P;T_f;T_h;T;cl_age90
84;2020-09-09;88;99;187;1945;1645;3594;39
84;2020-09-09;90;82;173;1455;1209;2672;49
84;2020-09-09;79;77;156;1218;943;2162;59
84;2020-09-09;44;32;76;802;652;1455;69
84;2020-09-09;26;25;51;475;438;913;79
84;2020-09-09;25;18;43;347;231;578;89
84;2020-09-09;19;4;23;234;61;295;90
84;2020-09-09;681;683;1372;11059;9652;20782;0
93;2020-09-09;30;45;81;678;797;1492;09
93;2020-09-09;93;94;188;1016;1043;2067;19
93;2020-09-09;161;148;309;1528;1170;2699;29
93;2020-09-09;124;90;214;1683;1210;2894;39
93;2020-09-09;106;82;188;1401;1049;2455;49
93;2020-09-09;100;97;197;1282;931;2216;59
93;2020-09-09;66;56;122;856;742;1598;69
93;2020-09-09;33;43;76;525;499;1025;79
93;2020-09-09;31;23;54;344;241;585;89
93;2020-09-09;22;5;27;207;62;269;90
93;2020-09-09;766;683;1456;9524;7746;17306;0
94;2020-09-09;0;0;0;30;38;71;09
94;2020-09-09;5;7;12;75;58;138;19
94;2020-09-09;9;6;15;157;106;263;29
94;2020-09-09;5;2;7;142;99;241;39
94;2020-09-09;4;1;5;99;74;173;49
94;2020-09-09;2;2;4;119;92;211;59
94;2020-09-09;1;2;3;61;68;129;69
94;2020-09-09;3;1;4;40;49;89;79
94;2020-09-09;0;1;1;16;22;38;89
94;2020-09-09;0;0;0;4;2;6;90
94;2020-09-09;29;22;51;743;608;1359;0
01;2020-09-10;0;0;0;8;11;19;09
01;2020-09-10;12;9;21;50;53;103;19
01;2020-09-10;12;10;22;66;58;124;29
01;2020-09-10;26;13;39;110;73;183;39
01;2020-09-10;24;22;46;107;63;170;49
01;2020-09-10;15;18;33;130;81;211;59
01;2020-09-10;17;15;32;75;55;130;69
01;2020-09-10;4;3;7;28;19;47;79
01;2020-09-10;0;2;2;5;8;13;89
01;2020-09-10;0;1;1;2;1;3;90
01;2020-09-10;110;93;203;581;422;1003;0
02;2020-09-10;2;0;2;30;26;56;09
02;2020-09-10;2;3;5;52;51;103;19
02;2020-09-10;6;6;12;43;41;85;29
02;2020-09-10;4;2;6;72;40;112;39
02;2020-09-10;0;4;4;71;47;118;49
02;2020-09-10;5;3;8;88;53;141;59
02;2020-09-10;1;3;4;49;49;98;69
02;2020-09-10;1;0;1;20;13;33;79
02;2020-09-10;0;0;0;10;6;16;89
02;2020-09-10;0;0;0;10;3;13;90
02;2020-09-10;21;21;42;445;329;775;0
03;2020-09-10;1;0;1;25;28;55;09
03;2020-09-10;4;4;8;46;39;85;19
03;2020-09-10;4;3;8;46;29;76;29
03;2020-09-10;7;2;9;59;47;106;39
03;2020-09-10;7;1;8;46;38;84;49
03;2020-09-10;1;2;3;18;33;52;59
03;2020-09-10;1;2;3;25;18;43;69
03;2020-09-10;0;0;0;6;11;17;79
03;2020-09-10;0;0;0;0;1;1;89
03;2020-09-10;0;0;0;1;0;1;90
03;2020-09-10;25;14;40;272;245;521;0
04;2020-09-10;8;2;10;109;94;204;09
04;2020-09-10;10;8;18;204;197;401;19
04;2020-09-10;9;7;16;164;129;293;29
04;2020-09-10;7;8;15;212;122;334;39
04;2020-09-10;6;4;10;172;121;293;49
04;2020-09-10;8;4;12;151;123;275;59
04;2020-09-10;4;3;7;77;90;167;69
04;2020-09-10;2;1;3;43;39;82;79
04;2020-09-10;1;1;2;29;10;39;89
04;2020-09-10;1;0;1;9;2;11;90
04;2020-09-10;56;38;94;1170;927;2099;0
05;2020-09-10;0;0;0;0;0;0;09
05;2020-09-10;0;0;0;0;0;0;19
05;2020-09-10;0;0;0;0;0;0;29
05;2020-09-10;0;0;0;1;1;2;39
05;2020-09-10;0;0;0;0;0;0;49
05;2020-09-10;0;0;0;0;1;1;59
05;2020-09-10;0;0;0;0;0;0;69
05;2020-09-10;0;0;0;0;0;0;79
05;2020-09-10;0;0;0;0;0;0;89
05;2020-09-10;0;0;0;0;0;0;90
05;2020-09-10;0;0;0;1;2;3;0
06;2020-09-10;0;0;0;2;4;6;09
06;2020-09-10;1;0;1;24;15;40;19
06;2020-09-10;7;4;11;38;35;73;29
06;2020-09-10;0;1;1;31;26;57;39
06;2020-09-10;1;0;1;25;22;47;49
06;2020-09-10;3;0;3;20;14;34;59
06;2020-09-10;0;0;0;6;7;13;69
06;2020-09-10;1;0;1;2;0;2;79
06;2020-09-10;0;0;0;1;0;1;89
06;2020-09-10;0;0;0;0;1;1;90
06;2020-09-10;13;5;18;149;124;275;0
07;2020-09-10;0;0;0;0;0;0;09
07;2020-09-10;0;0;0;1;0;1;19
07;2020-09-10;0;0;0;1;0;1;29
07;2020-09-10;0;0;0;1;3;4;39
07;2020-09-10;1;0;1;3;1;4;49
07;2020-09-10;0;0;0;1;2;3;59
07;2020-09-10;0;0;0;1;0;1;69
07;2020-09-10;0;0;0;0;0;0;79
07;2020-09-10;0;0;0;0;0;0;89
07;2020-09-10;0;0;0;0;0;0;90
07;2020-09-10;1;0;1;8;6;14;0
08;2020-09-10;0;0;0;0;0;0;09
08;2020-09-10;0;0;0;2;0;2;19
08;2020-09-10;1;1;2;2;1;3;29
08;2020-09-10;1;1;2;6;3;9;39
08;2020-09-10;1;1;2;3;6;9;49
08;2020-09-10;0;4;4;3;6;9;59
08;2020-09-10;2;5;7;8;9;18;69
08;2020-09-10;0;0;0;2;3;5;79
08;2020-09-10;0;0;0;0;0;0;89
08;2020-09-10;1;0;1;1;0;1;90
08;2020-09-10;6;12;18;27;28;56;0
11;2020-09-10;66;76;145;1598;1720;3421;09
11;2020-09-10;200;215;419;2068;1916;4052;19
11;2020-09-10;513;496;1011;4688;3576;8293;29
11;2020-09-10;307;320;630;4390;3471;7890;39
11;2020-09-10;243;207;451;3350;2487;5856;49
11;2020-09-10;202;164;370;2516;2063;4590;59
11;2020-09-10;98;102;200;1675;1453;3141;69
11;2020-09-10;32;40;72;730;714;1450;79
11;2020-09-10;16;15;33;488;331;822;89
11;2020-09-10;13;6;19;244;66;310;90
11;2020-09-10;1690;1641;3350;21756;17812;39851;0
24;2020-09-10;3;5;9;290;312;627;09
24;2020-09-10;16;15;31;467;400;887;19
24;2020-09-10;36;32;68;719;511;1231;29
24;2020-09-10;22;14;36;752;533;1286;39
24;2020-09-10;21;24;45;593;444;1037;49
24;2020-09-10;8;14;22;485;325;811;59
24;2020-09-10;9;10;19;281;248;529;69
24;2020-09-10;2;5;7;196;196;392;79
24;2020-09-10;4;2;6;188;120;308;89
24;2020-09-10;1;1;2;120;25;147;90
24;2020-09-10;122;122;245;4092;3114;7256;0
27;2020-09-10;11;7;18;576;607;1193;09
27;2020-09-10;18;19;37;637;677;1324;19
27;2020-09-10;37;47;84;715;592;1307;29
27;2020-09-10;18;17;35;787;553;1340;39
27;2020-09-10;20;15;35;598;446;1044;49
27;2020-09-10;15;19;34;541;376;917;59
27;2020-09-10;9;10;19;348;317;666;69
27;2020-09-10;5;7;12;244;236;480;79
27;2020-09-10;3;1;4;174;125;299;89
27;2020-09-10;0;0;0;85;32;117;90
27;2020-09-10;136;142;278;4708;3962;8691;0
28;2020-09-10;7;15;22;561;548;1130;09
28;2020-09-10;23;29;55;705;683;1418;19
28;2020-09-10;50;47;97;863;653;1517;29
28;2020-09-10;32;40;72;911;605;1517;39
28;2020-09-10;32;22;54;665;484;1150;49
28;2020-09-10;21;22;43;495;338;835;59
28;2020-09-10;18;18;36;378;355;733;69
28;2020-09-10;7;6;13;182;213;396;79
28;2020-09-10;6;3;9;126;100;226;89
28;2020-09-10;0;0;0;54;22;76;90
28;2020-09-10;196;202;401;4940;4003;9000;0
32;2020-09-10;32;22;55;1415;1395;2831;09
32;2020-09-10;131;98;230;2042;1881;3946;19
32;2020-09-10;179;203;382;2476;1888;4381;29
32;2020-09-10;79;86;166;2208;1538;3763;39
32;2020-09-10;71;74;146;1731;1319;3070;49
32;2020-09-10;73;50;124;1210;987;2214;59
32;2020-09-10;34;35;69;729;658;1395;69
32;2020-09-10;16;15;31;449;358;812;79
32;2020-09-10;8;5;13;259;152;415;89
32;2020-09-10;1;1;2;102;36;138;90
32;2020-09-10;624;589;1218;12622;10212;22966;0
44;2020-09-10;12;16;28;999;1135;2163;09
44;2020-09-10;47;59;106;1401;1422;2837;19
44;2020-09-10;54;56;111;1609;1229;2849;29
44;2020-09-10;44;37;81;1700;1202;2918;39
44;2020-09-10;24;20;44;1138;921;2065;49
44;2020-09-10;35;16;51;999;747;1759;59
44;2020-09-10;11;13;24;726;667;1398;69
44;2020-09-10;10;8;18;430;431;867;79
44;2020-09-10;5;5;10;312;199;513;89
44;2020-09-10;5;2;7;137;47;185;90
44;2020-09-10;247;232;480;9451;8001;17555;0
52;2020-09-10;3;8;12;480;542;1062;09
52;2020-09-10;27;35;62;948;947;1922;19
52;2020-09-10;47;35;82;1122;929;2053;29
52;2020-09-10;24;23;47;1116;843;1960;39
52;2020-09-10;27;28;55;879;728;1608;49
52;2020-09-10;17;17;34;637;491;1128;59
52;2020-09-10;14;7;21;378;319;698;69
52;2020-09-10;9;5;14;254;209;463;79
52;2020-09-10;2;2;4;194;117;312;89
52;2020-09-10;3;2;5;136;41;177;90
52;2020-09-10;173;162;336;6146;5166;11385;0
53;2020-09-10;10;9;19;528;574;1156;09
53;2020-09-10;33;43;76;650;666;1352;19
53;2020-09-10;32;53;85;779;646;1430;29
53;2020-09-10;34;14;48;827;553;1380;39
53;2020-09-10;13;15;28;571;433;1004;49
53;2020-09-10;11;9;20;464;347;813;59
53;2020-09-10;13;12;25;299;276;575;69
53;2020-09-10;2;2;4;171;155;326;79
53;2020-09-10;7;4;11;144;79;223;89
53;2020-09-10;6;6;12;71;29;101;90
53;2020-09-10;161;167;328;4504;3758;8360;0
75;2020-09-10;23;21;44;832;877;1762;09
75;2020-09-10;63;57;120;1092;1111;2231;19
75;2020-09-10;119;111;230;1637;1314;2954;29
75;2020-09-10;61;89;150;1687;1321;3014;39
75;2020-09-10;51;52;103;1366;948;2317;49
75;2020-09-10;44;43;88;1146;815;1963;59
75;2020-09-10;28;23;52;702;657;1362;69
75;2020-09-10;14;29;43;443;432;875;79
75;2020-09-10;22;9;31;376;211;587;89
75;2020-09-10;10;3;13;250;78;329;90
75;2020-09-10;435;437;874;9534;7766;17399;0
76;2020-09-10;17;24;43;816;932;1840;09
76;2020-09-10;90;113;207;1182;1289;2525;19
76;2020-09-10;136;141;280;1789;1375;3176;29
76;2020-09-10;81;50;131;1650;1210;2863;39
76;2020-09-10;88;62;150;1401;1070;2475;49
76;2020-09-10;58;54;112;1168;878;2047;59
76;2020-09-10;30;29;59;726;588;1314;69
76;2020-09-10;23;18;41;460;454;914;79
76;2020-09-10;34;17;51;352;228;581;89
76;2020-09-10;26;3;29;247;83;330;90
76;2020-09-10;584;511;1104;9798;8114;18079;0
84;2020-09-10;39;42;82;1267;1386;2675;09
84;2020-09-10;83;75;158;1408;1503;2930;19
84;2020-09-10;172;206;378;2057;1742;3800;29
84;2020-09-10;122;87;209;2040;1603;3644;39
84;2020-09-10;93;92;185;1567;1189;2763;49
84;2020-09-10;91;87;178;1351;1005;2358;59
84;2020-09-10;47;48;95;769;699;1468;69
84;2020-09-10;31;26;57;502;487;989;79
84;2020-09-10;31;17;48;396;296;692;89
84;2020-09-10;39;8;47;301;85;386;90
84;2020-09-10;748;688;1437;11659;9996;21707;0
93;2020-09-10;24;33;57;796;817;1622;09
93;2020-09-10;65;78;143;1072;1031;2111;19
93;2020-09-10;171;115;286;1591;1271;2865;29
93;2020-09-10;119;101;220;1771;1259;3034;39
93;2020-09-10;107;77;184;1526;1166;2696;49
93;2020-09-10;102;103;205;1377;1027;2405;59
93;2020-09-10;58;55;113;921;767;1688;69
93;2020-09-10;41;29;70;657;574;1231;79
93;2020-09-10;27;15;42;484;312;796;89
93;2020-09-10;23;5;28;292;81;373;90
93;2020-09-10;738;611;1349;10494;8307;18831;0
94;2020-09-10;0;2;2;55;57;116;09
94;2020-09-10;3;2;5;55;44;99;19
94;2020-09-10;7;8;15;146;103;249;29
94;2020-09-10;0;2;2;117;116;233;39
94;2020-09-10;4;3;7;102;69;171;49
94;2020-09-10;6;6;12;114;73;187;59
94;2020-09-10;0;0;0;65;76;141;69
94;2020-09-10;2;1;3;59;38;97;79
94;2020-09-10;1;1;2;32;15;47;89
94;2020-09-10;0;0;0;6;2;8;90
94;2020-09-10;23;25;48;752;593;1349;0
01;2020-09-11;0;2;2;12;13;25;09
01;2020-09-11;4;3;7;18;23;41;19
01;2020-09-11;2;5;7;37;32;69;29
01;2020-09-11;5;2;7;45;34;79;39
01;2020-09-11;7;6;13;65;39;104;49
01;2020-09-11;10;11;21;68;62;130;59
01;2020-09-11;8;5;13;35;25;60;69
01;2020-09-11;2;2;4;12;16;28;79
01;2020-09-11;1;1;2;4;3;7;89
01;2020-09-11;0;0;0;2;0;2;90
01;2020-09-11;39;37;76;298;247;545;0
02;2020-09-11;1;0;1;32;31;65;09
02;2020-09-11;1;4;5;50;60;116;19
02;2020-09-11;3;4;7;58;40;98;29
02;2020-09-11;7;4;11;99;65;164;39
02;2020-09-11;5;2;7;88;51;139;49
02;2020-09-11;2;3;5;112;69;183;59
02;2020-09-11;1;3;4;55;36;91;69
02;2020-09-11;0;0;0;11;10;21;79
02;2020-09-11;1;0;1;5;4;9;89
02;2020-09-11;0;0;0;2;2;4;90
02;2020-09-11;21;20;41;512;368;890;0
03;2020-09-11;0;3;3;38;35;79;09
03;2020-09-11;2;3;6;26;31;60;19
03;2020-09-11;3;2;5;52;18;71;29
03;2020-09-11;2;0;2;65;32;97;39
03;2020-09-11;3;2;5;44;39;84;49
03;2020-09-11;2;0;2;31;33;64;59
03;2020-09-11;1;0;1;28;14;42;69
03;2020-09-11;0;1;1;7;7;14;79
03;2020-09-11;0;2;2;3;3;6;89
03;2020-09-11;0;0;0;0;0;0;90
03;2020-09-11;13;13;27;294;212;517;0
04;2020-09-11;10;6;16;142;172;315;09
04;2020-09-11;10;14;24;217;208;425;19
04;2020-09-11;8;3;11;260;141;401;29
04;2020-09-11;9;5;14;258;170;428;39
04;2020-09-11;7;6;13;201;165;367;49
04;2020-09-11;11;8;19;188;149;337;59
04;2020-09-11;7;6;13;151;131;282;69
04;2020-09-11;2;1;3;45;45;90;79
04;2020-09-11;0;0;0;20;26;46;89
04;2020-09-11;0;0;0;7;1;8;90
04;2020-09-11;64;49;113;1489;1208;2699;0
05;2020-09-11;0;0;0;0;0;0;09
05;2020-09-11;0;0;0;0;0;0;19
05;2020-09-11;0;0;0;0;0;0;29
05;2020-09-11;0;0;0;0;0;0;39
05;2020-09-11;0;0;0;1;0;1;49
05;2020-09-11;0;0;0;0;0;0;59
05;2020-09-11;0;0;0;0;0;0;69
05;2020-09-11;0;0;0;0;0;0;79
05;2020-09-11;0;0;0;0;0;0;89
05;2020-09-11;0;0;0;0;0;0;90
05;2020-09-11;0;0;0;1;0;1;0
06;2020-09-11;0;0;0;3;3;6;09
06;2020-09-11;2;1;3;38;24;63;19
06;2020-09-11;6;2;8;55;41;96;29
06;2020-09-11;2;2;4;43;30;73;39
06;2020-09-11;1;1;2;26;25;51;49
06;2020-09-11;1;2;3;13;20;33;59
06;2020-09-11;0;1;1;5;15;20;69
06;2020-09-11;0;0;0;3;1;4;79
06;2020-09-11;0;0;0;1;1;2;89
06;2020-09-11;0;0;0;0;0;0;90
06;2020-09-11;12;9;21;187;160;348;0
07;2020-09-11;0;0;0;0;0;0;09
07;2020-09-11;0;0;0;0;0;0;19
07;2020-09-11;0;0;0;1;0;1;29
07;2020-09-11;0;0;0;1;2;3;39
07;2020-09-11;0;0;0;3;2;6;49
07;2020-09-11;0;0;0;4;5;9;59
07;2020-09-11;0;0;0;0;0;0;69
07;2020-09-11;0;0;0;0;0;0;79
07;2020-09-11;0;0;0;0;0;0;89
07;2020-09-11;0;0;0;0;0;0;90
07;2020-09-11;0;0;0;9;9;19;0
08;2020-09-11;0;0;0;0;0;0;09
08;2020-09-11;0;0;0;2;4;6;19
08;2020-09-11;0;0;0;10;7;17;29
08;2020-09-11;2;2;4;11;7;18;39
08;2020-09-11;2;0;2;7;4;11;49
08;2020-09-11;0;0;0;5;7;12;59
08;2020-09-11;4;2;6;13;9;22;69
08;2020-09-11;1;0;1;4;1;5;79
08;2020-09-11;0;0;0;0;1;1;89
08;2020-09-11;0;0;0;0;0;0;90
08;2020-09-11;9;4;13;52;40;92;0
11;2020-09-11;78;67;148;1778;1870;3730;09
11;2020-09-11;218;209;438;2532;2286;4903;19
11;2020-09-11;441;400;842;4611;3448;8080;29
11;2020-09-11;311;271;586;4217;3156;7397;39
11;2020-09-11;235;216;452;3336;2662;6019;49
11;2020-09-11;195;176;372;2544;1979;4530;59
11;2020-09-11;110;77;189;1643;1433;3093;69
11;2020-09-11;39;44;84;831;793;1630;79
11;2020-09-11;26;21;48;520;374;897;89
11;2020-09-11;4;3;7;224;68;295;90
11;2020-09-11;1658;1484;3169;22246;18089;40607;0
24;2020-09-11;6;9;15;342;348;719;09
24;2020-09-11;21;15;37;528;444;993;19
24;2020-09-11;27;27;54;658;438;1096;29
24;2020-09-11;24;16;40;714;465;1179;39
24;2020-09-11;18;18;36;625;416;1042;49
24;2020-09-11;22;8;30;535;318;853;59
24;2020-09-11;4;5;9;328;308;636;69
24;2020-09-11;5;7;12;216;208;424;79
24;2020-09-11;2;6;8;160;128;288;89
24;2020-09-11;4;1;5;92;27;119;90
24;2020-09-11;133;112;246;4198;3100;7349;0
27;2020-09-11;12;4;16;636;702;1352;09
27;2020-09-11;22;20;42;736;776;1525;19
27;2020-09-11;32;23;55;639;532;1171;29
27;2020-09-11;25;17;42;777;573;1350;39
27;2020-09-11;16;22;38;559;407;966;49
27;2020-09-11;24;17;41;515;390;905;59
27;2020-09-11;15;13;28;363;357;720;69
27;2020-09-11;6;7;13;298;321;619;79
27;2020-09-11;12;2;14;206;142;348;89
27;2020-09-11;3;3;6;93;39;132;90
27;2020-09-11;167;128;295;4823;4239;9089;0
28;2020-09-11;7;14;21;513;553;1079;09
28;2020-09-11;33;23;57;732;705;1465;19
28;2020-09-11;52;46;98;802;588;1393;29
28;2020-09-11;45;25;70;896;554;1450;39
28;2020-09-11;36;27;63;701;462;1164;49
28;2020-09-11;28;30;58;492;385;877;59
28;2020-09-11;12;21;33;405;386;791;69
28;2020-09-11;12;11;23;238;231;469;79
28;2020-09-11;6;3;9;175;111;286;89
28;2020-09-11;2;1;3;81;31;112;90
28;2020-09-11;233;201;435;5036;4006;9087;0
32;2020-09-11;34;28;62;1549;1650;3207;09
32;2020-09-11;91;85;176;2322;2366;4696;19
32;2020-09-11;143;157;301;2198;1622;3826;29
32;2020-09-11;87;68;155;2132;1534;3669;39
32;2020-09-11;88;69;157;1779;1316;3096;49
32;2020-09-11;60;56;117;1249;973;2228;59
32;2020-09-11;34;36;70;848;713;1563;69
32;2020-09-11;18;15;33;488;428;917;79
32;2020-09-11;9;5;14;291;179;470;89
32;2020-09-11;11;3;14;122;47;169;90
32;2020-09-11;575;522;1099;12981;10830;23846;0
44;2020-09-11;12;9;21;1094;1109;2217;09
44;2020-09-11;66;46;112;1382;1403;2806;19
44;2020-09-11;44;52;96;1552;1275;2835;29
44;2020-09-11;28;26;54;1711;1234;2955;39
44;2020-09-11;34;18;52;1268;932;2209;49
44;2020-09-11;18;21;39;1114;927;2052;59
44;2020-09-11;23;16;39;874;803;1686;69
44;2020-09-11;9;11;20;614;561;1181;79
44;2020-09-11;12;7;19;419;275;705;89
44;2020-09-11;3;0;3;181;44;230;90
44;2020-09-11;249;206;455;10210;8565;18880;0
52;2020-09-11;9;11;23;527;570;1145;09
52;2020-09-11;35;26;61;991;974;2000;19
52;2020-09-11;50;51;101;1024;853;1878;29
52;2020-09-11;24;17;41;999;710;1711;39
52;2020-09-11;21;16;37;810;673;1486;49
52;2020-09-11;16;13;29;565;497;1062;59
52;2020-09-11;10;12;22;406;415;821;69
52;2020-09-11;9;5;14;301;313;614;79
52;2020-09-11;4;5;9;221;159;380;89
52;2020-09-11;1;1;2;80;41;121;90
52;2020-09-11;180;157;340;5925;5205;11219;0
53;2020-09-11;6;4;10;541;627;1218;09
53;2020-09-11;30;31;61;728;728;1507;19
53;2020-09-11;35;49;84;757;648;1411;29
53;2020-09-11;18;6;24;741;583;1326;39
53;2020-09-11;20;14;34;608;513;1121;49
53;2020-09-11;10;10;20;437;383;821;59
53;2020-09-11;4;4;8;310;291;601;69
53;2020-09-11;4;4;8;225;211;437;79
53;2020-09-11;6;4;10;139;121;260;89
53;2020-09-11;2;1;3;57;22;80;90
53;2020-09-11;135;127;262;4545;4128;8785;0
75;2020-09-11;21;25;46;943;1107;2109;09
75;2020-09-11;48;56;106;1256;1334;2624;19
75;2020-09-11;89;89;179;1479;1186;2671;29
75;2020-09-11;73;58;131;1696;1131;2831;39
75;2020-09-11;63;47;110;1347;1054;2406;49
75;2020-09-11;55;47;102;1104;833;1940;59
75;2020-09-11;35;28;63;739;612;1353;69
75;2020-09-11;17;17;34;472;442;917;79
75;2020-09-11;8;4;12;312;224;539;89
75;2020-09-11;5;1;6;172;54;227;90
75;2020-09-11;414;373;790;9524;7980;17624;0
76;2020-09-11;19;17;37;942;992;2024;09
76;2020-09-11;84;74;160;1350;1372;2793;19
76;2020-09-11;108;146;256;1825;1379;3210;29
76;2020-09-11;51;62;113;1759;1228;2996;39
76;2020-09-11;78;56;134;1652;1098;2752;49
76;2020-09-11;61;59;120;1318;1013;2333;59
76;2020-09-11;22;27;49;823;776;1600;69
76;2020-09-11;24;20;44;583;578;1161;79
76;2020-09-11;16;16;32;413;333;747;89
76;2020-09-11;18;2;20;301;102;405;90
76;2020-09-11;482;480;967;10975;8882;20041;0
84;2020-09-11;34;49;83;1310;1427;2754;09
84;2020-09-11;88;103;191;1494;1584;3090;19
84;2020-09-11;171;171;342;2114;1671;3787;29
84;2020-09-11;102;114;216;1972;1559;3531;39
84;2020-09-11;77;93;170;1533;1228;2761;49
84;2020-09-11;91;69;160;1281;1051;2334;59
84;2020-09-11;34;46;80;843;775;1618;69
84;2020-09-11;20;23;43;628;616;1244;79
84;2020-09-11;21;10;31;376;263;639;89
84;2020-09-11;17;3;20;156;68;224;90
84;2020-09-11;655;681;1336;11709;10245;21988;0
93;2020-09-11;23;30;54;1012;1049;2082;09
93;2020-09-11;71;99;171;1178;1225;2410;19
93;2020-09-11;154;116;270;1664;1214;2882;29
93;2020-09-11;110;102;212;1994;1361;3361;39
93;2020-09-11;120;79;199;1729;1229;2965;49
93;2020-09-11;98;91;189;1494;1146;2644;59
93;2020-09-11;63;52;115;1052;915;1971;69
93;2020-09-11;44;40;84;737;660;1399;79
93;2020-09-11;18;18;36;480;325;805;89
93;2020-09-11;24;7;31;252;76;328;90
93;2020-09-11;725;635;1362;11596;9206;20861;0
94;2020-09-11;1;1;2;52;71;131;09
94;2020-09-11;1;2;3;63;53;119;19
94;2020-09-11;7;3;10;139;90;229;29
94;2020-09-11;2;5;7;118;88;206;39
94;2020-09-11;1;4;5;114;83;197;49
94;2020-09-11;2;5;7;140;97;237;59
94;2020-09-11;2;0;2;95;98;193;69
94;2020-09-11;1;2;3;64;76;140;79
94;2020-09-11;1;1;2;21;23;44;89
94;2020-09-11;0;0;0;7;3;10;90
94;2020-09-11;18;23;41;813;683;1507;0
01;2020-09-12;0;2;2;3;3;6;09
01;2020-09-12;1;3;4;9;10;19;19
01;2020-09-12;4;2;6;16;12;28;29
01;2020-09-12;2;0;2;10;6;16;39
01;2020-09-12;3;6;9;24;16;40;49
01;2020-09-12;4;3;7;19;12;31;59
01;2020-09-12;3;7;10;12;15;27;69
01;2020-09-12;4;3;7;9;6;15;79
01;2020-09-12;0;3;3;3;3;6;89
01;2020-09-12;0;0;0;2;0;2;90
01;2020-09-12;21;29;50;107;83;190;0
02;2020-09-12;0;0;0;10;8;18;09
02;2020-09-12;0;0;0;24;11;36;19
02;2020-09-12;2;1;3;17;12;29;29
02;2020-09-12;2;0;2;18;10;28;39
02;2020-09-12;0;0;0;22;6;28;49
02;2020-09-12;2;1;3;24;17;41;59
02;2020-09-12;1;1;2;11;14;25;69
02;2020-09-12;0;0;0;6;6;12;79
02;2020-09-12;0;0;0;2;0;2;89
02;2020-09-12;0;0;0;0;0;0;90
02;2020-09-12;7;3;10;134;84;219;0
03;2020-09-12;0;0;0;9;24;33;09
03;2020-09-12;1;0;1;20;12;33;19
03;2020-09-12;4;3;8;29;17;47;29
03;2020-09-12;1;1;2;33;21;57;39
03;2020-09-12;1;2;3;17;15;32;49
03;2020-09-12;1;1;2;12;9;21;59
03;2020-09-12;0;0;0;11;10;22;69
03;2020-09-12;0;0;0;6;5;11;79
03;2020-09-12;0;0;0;0;3;3;89
03;2020-09-12;0;0;0;1;0;1;90
03;2020-09-12;8;7;16;138;116;260;0
04;2020-09-12;3;3;6;40;61;101;09
04;2020-09-12;8;6;14;77;84;161;19
04;2020-09-12;3;4;7;114;77;191;29
04;2020-09-12;3;0;3;126;86;212;39
04;2020-09-12;4;3;7;117;82;199;49
04;2020-09-12;1;3;4;110;84;195;59
04;2020-09-12;2;1;3;102;72;174;69
04;2020-09-12;1;2;3;44;40;84;79
04;2020-09-12;1;0;1;13;17;30;89
04;2020-09-12;0;0;0;7;1;8;90
04;2020-09-12;26;22;48;750;604;1355;0
05;2020-09-12;0;0;0;0;0;0;09
05;2020-09-12;0;0;0;0;0;0;19
05;2020-09-12;0;0;0;0;0;0;29
05;2020-09-12;0;0;0;0;0;0;39
05;2020-09-12;0;0;0;0;0;0;49
05;2020-09-12;0;0;0;0;0;0;59
05;2020-09-12;0;0;0;0;0;0;69
05;2020-09-12;0;0;0;0;0;0;79
05;2020-09-12;0;0;0;0;0;0;89
05;2020-09-12;0;0;0;0;0;0;90
05;2020-09-12;0;0;0;0;0;0;0
06;2020-09-12;0;0;0;2;1;3;09
06;2020-09-12;0;1;1;10;10;20;19
06;2020-09-12;0;0;0;3;11;14;29
06;2020-09-12;2;0;2;12;7;19;39
06;2020-09-12;0;0;0;6;4;10;49
06;2020-09-12;0;2;2;2;6;8;59
06;2020-09-12;0;1;1;4;3;7;69
06;2020-09-12;0;0;0;2;2;4;79
06;2020-09-12;0;0;0;0;0;0;89
06;2020-09-12;0;0;0;0;0;0;90
06;2020-09-12;2;4;6;41;44;85;0
07;2020-09-12;0;0;0;0;0;0;09
07;2020-09-12;0;0;0;1;0;1;19
07;2020-09-12;0;0;0;2;2;4;29
07;2020-09-12;0;0;0;5;3;8;39
07;2020-09-12;0;1;1;2;7;9;49
07;2020-09-12;0;0;0;0;2;2;59
07;2020-09-12;0;0;0;0;1;1;69
07;2020-09-12;0;0;0;1;1;2;79
07;2020-09-12;0;0;0;0;0;0;89
07;2020-09-12;0;0;0;0;0;0;90
07;2020-09-12;0;1;1;11;16;27;0
08;2020-09-12;0;0;0;0;0;0;09
08;2020-09-12;0;0;0;0;0;0;19
08;2020-09-12;0;0;0;3;1;4;29
08;2020-09-12;0;0;0;2;0;2;39
08;2020-09-12;0;1;1;2;4;6;49
08;2020-09-12;0;0;0;0;0;0;59
08;2020-09-12;0;0;0;2;1;3;69
08;2020-09-12;1;0;1;1;1;2;79
08;2020-09-12;0;0;0;1;0;1;89
08;2020-09-12;0;0;0;0;0;0;90
08;2020-09-12;1;1;2;11;7;18;0
11;2020-09-12;25;14;40;529;582;1142;09
11;2020-09-12;40;63;104;826;736;1603;19
11;2020-09-12;168;137;305;1496;1138;2636;29
11;2020-09-12;92;74;166;1315;970;2293;39
11;2020-09-12;61;72;133;1023;843;1875;49
11;2020-09-12;48;59;107;787;651;1445;59
11;2020-09-12;28;37;65;464;472;939;69
